Garanhão,Data de Produção (Embriovet),Origem Externa / Referência,Palhetas Produzidas,Qualidade (%),Motilidade (%),Concentração (milhões/mL),Dose inseminante (DI),Local Armazenagem,Certificado,Existência Atual,Observações,Proprietário
Jardim,,várias,50,,,,8,"5 | 10, 1º andar | solto",,49,
Jardim (Spa),2022-02-21,,33,,,,6,"10 | 1, 2º andar | quad 2",,27,
Jardim (Spa),2022-02-22,,69,,,,6,"10 | 4, 1º andar | quad 1",,63,
Jardim (Spa),2022-02-23,,57,,,,6,"10 | 4, 2º andar | quad 4",,57,
Jardim (Spa),2022-02-24,,54,,,,6,"10 | 4, 2º andar | quad 3",,54,
Jasmim Plus,,Genequino,160,,,,5,,,19,
Jerusalem,2018-12-29,,37,55.0,50.0,210,,"7 | 4, 1º andar | quadrante 2",,8,
Jerusalem,2020-05-16,,62,,,,,,,52,
Jiu Jitsu,,França,315,,,,5,"8 | 6, 2º andar | quadrante 1,4",,209,
Joker,2017-08-14,,38,50.0,40.0,448,8,"5 | 9, 1º andar | quadrante 4",,11,
Joker,,14/08/2017*,39,45.0,30.0,344,8,"5 | 9, 1º andar | quadrante 4",,27,
Joker,2017-08-15,,48,55.0,45.0,228,8,"5 | 9, 1º andar | quadrante 1",,46,
Joker,2017-08-16,,41,50.0,40.0,208,8,"5 | 9, 1º andar | quadrante 3",,34,
Joker,2017-08-17,,55,60.0,50.0,334,8,"5 | 9, 1º andar | quadrante 2",,25,
Joker,2017-08-19,,44,55.0,40.0,408,8,"3 | 3, 2º andar | quadrante 4",,41,
Joker,2017-08-21,,51,45.0,35.0,265,8,"3 | 8, 2º andar | quadrante 4",,47,
Joker,2017-08-22,,65,30.0,25.0,240,8,3 | 8 2º andar | quadrante 1,,61,
Joker,2017-08-23,,46,45.0,30.0,320,8,"3 | 8, 2º andar | quadrante 3",,33,
Joker,2017-08-24,,59,55.0,40.0,276,8,"3 | 8, 2º andar | quadrante 2",,44,
Joker,2017-08-25,,58,50.0,40.0,344,8,"5 | 6, 2º andar | quadrante 2",,45,
Joker,2017-08-27,,44,40.0,35.0,322,8,"5 | 6, 2º andar | quadrante 3",,22,
Joker,2017-08-28,,44,50.0,40.0,466,8,"5 | 6, 2º andar | gobelet,hexagono",,3,
Joker,2017-08-29,,52,40.0,30.0,440,8,"5 | 6, 2º andar | quadrante 4",,36,
Joker,2017-08-30,,39,40.0,30.0,458,8,"5 | 6, 2º andar | gobelet, hexagono",,33,
Joker,2017-08-31,,33,35.0,30.0,334,8,"3 | 8, 2º andar | hexagono",,28,
Joker,2017-09-01,,24,50.0,40.0,308,8,"3 | 8, 2º andar | gobelet",,3,
Joker,2017-09-02,,26,60.0,50.0,232,8,"3 | 8, 2º andar | gobelet",,13,
Joker,2017-09-08,,22,65.0,50.0,238,8,"3 | 8, 2º andar | gobelet",,9,
Joker,2017-09-10,,41,55.0,40.0,214,8,"5 | 5, 2º andar | hexagono,gobelet",,9,
Jovian,,Alemanha,,,,,1,8 | 6 | 2º andar,,31,
Kjento,,alemanha,,,,,1,,,12,
Labryere,2016-05-07,,61,75.0,55.0,,,"3 | 7, 2º andar | quadrante 2",,37,
Labryere,2016-05-10,,59,,,,,"3 | 7, 2º andar | quadrante 2",,59,
Laos,2021-04-22,,53,50.0,505.0,221,,"5 | 3, 2º andar | quadrante 4",,32,
Laos,2021-04-23,,19,60.0,50.0,216,,"7 | 5, 2º andar | quadrante 2",,7,
Laos,2021-04-25,,57,45.0,40.0,272,,6 | 9,,21,
Laos,2021-04-25,,32,50.0,505.0,266,,"8 | 8, 2º andar | quadrante 2",,11,
Laos,2021-04-26,,19,50.0,45.0,220,,"8 | 2, 1º andar | quadrante 3",,6,
Laos,2021-04-27,,47,60.0,55.0,215,,"2 | 3, 2º andar | quadrante 1",,43,
Laos,2021-04-28,,52,50.0,45.0,183,,"3 | 8, 1º andar | quadrante 3",,14,
Laos,,28.11.2024,47,,,,,,,47,
Laos,,29.11.2024,48,,,,,,,48,
Laos,,30.11.2024,38,,,,,,,38,
Laos,,01.12.2024,40,,,,,,,40,
Laos,,02.12.2024,52,,,,,,,34,
Laos,,26.11.2024A,67,,,,,,,35,
Laos,,27.11.2024A,52,,,,,,,32,
Latino das Faias,2019-12-15,,16,20.0,15.0,207,,"1 | 3, 2º andar | 2 gobelets",,16,
Latino das Faias,2019-12-16,,26,25.0,20.0,,,"2 | 9, 2º andar | quadrante 1",,26,
Latino das Faias,2019-12-17,,41,,,,,"2 | 9, 2º andar | quadrante 1",,41,
Latino das Faias,2019-12-18,,53,1985.0,,,,"1 | 1, 2º andar | quadrante 3",,53,
Latino das Faias,2019-12-19,,22,,,,,,,22,
Latino das Faias,2019-12-20,,33,30.0,25.0,208,,"7 | 2, 2º andar | quadrante 4",,33,
Latino das Faias,2019-12-21,,39,,,,,,,39,
Latino das Faias,2019-12-22,,36,,,,,,,36,
Latino das Faias,2019-12-23,,34,,,,,"4 | 2, 2º andar | quadrante 1",,34,
Latino das Faias,2019-12-10,,43,35.0,30.0,302,,,,43,
Latino das Faias,2019-12-12,,38,40.0,30.0,288,,,,38,
Latino das Faias,2019-12-26,,30,30.0,30.0,328,,,,30,
Latino das Faias,2019-12-27,,21,,,,,,,21,
Latino das Faias,2019-12-28,,47,,,,,,,47,
Lavrador,2019-03-13,,25,40.0,40.0,204,6,"6 | 9, 2º andar | hexagono",,1,
Lavrador,2019-03-14,,28,45.0,40.0,200,6,"6 | 9, 1º andar | quadrante 2",,4,
Lavrador,2019-03-15,,25,50.0,40.0,232,6,"6 | 9, 1º andar | hexagono",,2,
Lavrador,2019-03-16,,58,50.0,45.0,160,6,"6 | 9, 1º andar | quadrante 4",,18,
Lavrador,2019-03-17,,30,55.0,45.0,226,6,"7 | 4, 1º andar | hexagono",,2,
Lavrador,2019-03-18,,34,45.0,40.0,222,6,"5 | 3, 1º andar | hexagono",,28,
Lavrador,2019-03-19,,40,50.0,40.0,270,6,"1 | 1, 2º andar | quadrante 4",,6,
Lavrador,2019-03-20,,35,40.0,35.0,196,6,"3 | 5, 2º andar | quadrante 1",,7,
Lavrador,2019-03-21,,36,55.0,45.0,208,6,"5 | 3, 2º andar | quadrante 4",,4,
Lavrador,2019-03-22,,31,50.0,40.0,228,6,"2 | 7, 1º andar | quadrante 3",,31,
Lázaro,2023-05-03,,57,55.0,45.0,341,4,,,57,
Lázaro,2023-05-04,,76,60.0,50.0,255,4,,,76,
Lázaro,2023-05-05,,73,,,,4,,,73,
Lázaro,2023-05-06,,70,,,,4,,,70,
Lázaro,2023-05-07,,47,,,,4,,,47,
Leão,2024-02-26,,47,65.0,60.0,192,,,,47,
Leão,2024-02-27,,92,55.0,50.0,185,,,,92,
Leão,2024-02-28,,57,65.0,60.0,,,,,57,
Leão,2024-03-01,,55,70.0,60.0,180,,,,55,
Leão,2024-03-02,,61,60.0,55.0,,,,,61,
Leão,2024-03-03,,54,70.0,60.0,278,,,,54,
Lider,,genequino,,,,,3,,,25,
Liopele,2022-02-07,,27,,,,6,,,27,
Liopele,2022-02-08,,64,,,,6,,,64,
Liopele,2022-02-09,,25,,,,6,,,25,
Liopele,2022-02-10,,39,,,,6,,,39,
Lord Plus,,Genequino,104,,,,,,,10,
Loulou DLG,,HDLG,40,,,,,,,24,
Luft,,11.11.2024,80,0.0,,247,5,,,64,
Luft,,12.11.2024,79,0.0,,289,5,,,73,
Luft,,13.11.2024,56,0.0,,218,5,,,43,
Marechal do Castanheiro,2025-06-02,,50,60.0,,261,6,,,50,
Marechal do Castanheiro,2025-06-05,,53,40.0,,267,6,,,53,
Marechal do Castanheiro,2025-06-07,,30,40.0,,102,6,,,30,
Marechal do Castanheiro,2025-06-08,,72,,,,6,,,72,
Marechal do Castanheiro,2025-06-09,,34,,,,6,,,34,
Marechal do Castanheiro,2025-06-11,,53,50.0,,237,6,,,8,
Marechal do Castanheiro,2025-06-12,,40,40.0,,209,6,,,28,
Marechal do Castanheiro,2025-06-13,,28,,,,6,,,28,
Marechal do Castanheiro,2025-06-14,,43,60.0,,278,6,,,43,
Marechal do Castanheiro,2025-06-15,,88,50.0,,258,6,,,75,
Marechal do Castanheiro,2025-06-16,,26,40.0,,196,6,,,6,
Marechal do Castanheiro,2025-06-19,,37,35.0,,,6,,,19,
Marechal do Castanheiro,2025-06-21,,66,55.0,,229,6,,,10,
Marechal do Castanheiro,2025-06-24,,42,60.0,,193,6,,,10,
Marechal do Castanheiro,2025-06-25,,76,60.0,,307,6,,,9,
Marquês do Lis,2023-08-07,,62,35.0,25.0,203,8,,,62,
Marquês do Lis,2023-08-11,,68,40.0,30.0,269,8,,,68,
Marquês do Lis,2023-08-12,,49,50.0,40.0,290,6,,,49,
Mistral,,espanha,37,,,,,,,29,
Mistral,2024-03-12,,81,,,,,,,13,
Mozart,2021-04-07,,56,,,,,"6 | 10, 2º andar | quadrante 1",,56,
Mozart,2021-04-09,,25,,,,,"7 | 8, 2º andar | quadrante 1",,25,
Mozart,2021-04-12,,26,,,,,"8 | 8, 2º andar | quadrante 2",,26,
Mozart,2021-04-15,,45,,,,,"8 | 4, 1º andar | quadrante 2",,45,
Nadal,2025-04-26,,36,40.0,,235,6,,,36,
Nadal,2025-04-27,,58,50.0,,260,6,,,58,
Nadal,2025-04-28,,76,,,,6,,,76,
Nadal,2025-04-29,,37,50.0,,249,6,,,37,
Nadal,2025-04-30,,44,50.0,,278,6,,,44,
Nadal,2025-05-01,,62,40.0,,232,6,,,62,
Negro,,,18,,,,,,,18,
Neptuno,2024-06-30,,34,,,,,,,34,
Neptuno,2024-07-01,,36,,,,,,,36,
Neptuno,2024-07-02,,23,,,,,,,23,
Neptuno,2024-07-04,,33,,,,,,,33,
Neptuno,2024-07-05,,41,,,,,,,41,
Nescafé,2022-02-08,,33,,,,6,,,33,
Nescafé,2022-02-09,,53,,,,6,,,53,
Nescafé,2022-02-10,,47,,,,6,,,47,
Nove,2023-02-27,,30,40.0,35.0,252,6,,,14,
Nove,2023-02-28,,22,45.0,40.0,255,6,,,22,
Nove,2023-03-01,,33,35.0,35.0,228,6,,,33,
Nove,2023-03-02,,32,45.0,40.0,205,6,,,32,
Nove,2023-03-03,,27,40.0,35.0,226,6,,,27,
Nove,2023-03-04,,23,50.0,4.0,184,6,,,23,
Nove,2023-03-05,,26,40.0,35.0,178,6,,,26,
Nove,2023-03-06,,22,35.0,30.0,270,6,,,22,
Nove,2023-03-07,,23,50.0,45.0,181,6,,,23,
Nove,2024-01-05,,33,50.0,45.0,138,6,,,33,
Nove,2024-01-06,,31,65.0,60.0,192,6,,,31,
Nove,2024-01-07,,66,60.0,55.0,113,6,,,66,
Nove,2024-01-08,,30,40.0,35.0,252,6,,,30,
Nove,2024-01-09,,20,60.0,55.0,205,6,,,20,
Nove,2024-01-10,,34,60.0,50.0,261,6,,,34,
Nove,2024-01-11,,46,60.0,50.0,271,6,,,34,
Nove,2024-01-12,,24,60.0,55.0,253,6,,,11,
Nove,2024-01-13,,35,60.0,55.0,139,6,,,35,
Nove,2024-01-14,,31,60.0,55.0,245,6,,,31,
Nobre Saramunheiro,2022-02-07,,22,,,,4,"10 | 1, 1º andar | quad 2",,6,
Nobre Saramunheiro,2022-02-08,,60,,,,4,"10 | 1, 1º andar | quad 1",,40,
Nobre Saramunheiro,2022-02-09,,45,,,,4,"10 | 1, 2º andar | quad 4",,25,
Nobre Saramunheiro,2022-02-10,,60,,,,4,"10 | 4, 1º andar | quad 3",,60,
Nobre Saramunheiro,2022-02-11,,58,,,,4,"7 | 9, 2º andar | quad 2",,58,
Nobre Saramunheiro,2022-02-12,,62,,,,4,"10 | 4, 2º andar | quad 2",,50,
Nobre Saramunheiro,2022-02-13,,32,,,,4,"10 | 4, 2º andar | quad 1",,20,
Nobre Saramunheiro AM,,24.09.2023,85,45.0,35.0,206,4,,,79,
Nobre Saramunheiro AM,,25.09.2023,91,50.0,40.0,190,4,,,91,
Nobre Saramunheiro AM,2023-09-26,,89,55.0,45.0,226,4,,,79,
Nobre Saramunheiro AM,2023-09-27,,102,55.0,40.0,240,4,,,102,
Nobre Saramunheiro AM,2023-09-27,,91,,,,4,,,30,
Nobre Saramunheiro AM,2023-09-30,,86,,,,4,,,28,
Nobre Saramunheiro AM,2023-10-01,,72,50.0,40.0,244,4,,,72,
Nobre Saramunheiro AM,2023-10-02,,75,45.0,40.0,263,4,,,75,
Nobre Saramunheiro AM,2023-10-03,,87,,,,4,,,87,
Nobre Saramunheiro AM,2023-10-04,,83,60.0,55.0,228,4,,,83,
Nobre Saramunheiro AM,2023-10-07,,79,,,,4,,,79,
Nobre Saramunheiro AM,2023-10-08,,80,60.0,5.0,233,4,,,80,
Nobre Saramunheiro AM,2023-10-09,,53,,,,4,,,17,
Nobre Saramunheiro AM,2023-10-10,,77,,,,4,,,47,
Notavel do Lagar,2021-03-20,,9,,,,15,,,9,
Notavel do Lagar,2021-03-24,,12,,,,15,,,3,
Notavel do Lagar,2021-03-25,,15,,,,15,,,1,
Notavel do Lagar,2021-03-26,,25,,,,15,,,12,
Notavel do Lagar,2021-03-28,,21,,,,15,,,8,
Nuelo das Lezirias,2021-12-24,,21,,,,2,"6 | 10, 2º andar | quadrante 3",,6,
Nuelo das Lezirias,2022-01-30,,27,,,,2,"7 | 7, 1º andar | quadrante 4",,16,
Nuelo das Lezirias,2020-02-09,,47,55.0,45.0,408,Não exportar,"10 | 2, 2º andar | quad 4",,1,
Nuelo das Lezirias,2021-02-10,,43,50.0,45.0,384,Não exportar,"9 | 4, 2º andar | quad 1",,13,
Nuelo das Lezirias,2022-12-21,,62,55.0,45.0,280,2,"5 | 1, 1º andar | quadrante 3",,23,
Nuelo das Lezirias,2024-01-03,,36,60.0,55.0,141,2,,,15,
Nuelo das Lezirias,2024-01-06,,66,70.0,65.0,183,2,,,5,
Nuelo das Lezirias,2024-01-07,,77,70.0,60.0,173,2,,,10,
Nuelo das Lezirias,2024-01-11,,58,75.0,70.0,232,2,,,26,
Nuelo das Lezirias,2024-01-12,,56,60.0,50.0,235,2,,,46,
Nuelo das Lezirias,2024-01-13,,41,60.0,50.0,216,2,,,4,
Nuelo das Lezirias,2024-01-15,,58,60.0,50.0,322,2,,,13,
Nuelo das Lezirias,2024-01-16,,48,70.0,60.0,314,2,,,7,
Nuelo das Lezirias,2024-01-17,,70,50.0,40.0,155,2,,,19,
Nuelo das Lezirias,2024-01-18,,78,60.0,50.0,202,2,,,10,
Nuelo das Lezirias,2024-01-19,,61,50.0,40.0,252,2,,,53,
Nuelo das Lezirias,2024-01-23,,42,,,,2,,,42,
Nuelo das Lezirias,2024-01-24,,42,,,,2,,,42,
Nuelo das Lezirias,2024-01-25,,61,,,,2,,,43,
Nuelo das Lezirias,2024-01-26,,67,,,,2,,,67,
Nuelo das Lezirias,2024-01-27,,61,,,,2,,,61,
Nuelo das Lezirias,2024-01-29,,38,,,,2,,,38,
Nuelo das Lezirias,2024-01-30,,60,,,,2,,,60,
Nuelo das Lezirias,2024-02-01,,67,,,,2,,,67,
Nuelo das Lezirias,2024-02-02,,41,,,,2,,,5,
Nuelo das Lezirias,2024-02-05,,56,,,,2,,,56,
Nuelo das Lezirias,2024-02-07,,60,,,,2,,,60,
Nuelo das Lezirias,2024-02-08,,52,,,,2,,,52,
Nuelo das Lezirias,2024-02-09,,47,,,,2,,,9,
Nuelo das Lezirias,2024-02-10,,63,,,,2,,,54,
Nuelo das Lezirias,2024-02-11,,50,,,,2,,,50,
Nuelo das Lezirias,2024-02-12,,29,,,,2,,,29,
Nuelo das Lezirias,2024-02-13,,40,,,,2,,,21,
Nuelo das Lezirias,2024-02-15,,52,,,,2,,,10,
Nuelo das Lezirias,2024-02-16,,50,,,,2,,,35,
Nuelo das Lezirias,2021-12-28,,57,,,,2,,,8,
Nuelo das Lezirias,2021-12-29,,37,,,,2,,,37,
Nuelo das Lezirias,2021-12-31,,49,,,,2,,,19,
Nuelo das Lezirias,2022-01-04,,58,,,,2,,,33,
Nuelo das Lezirias,2022-01-05,,57,,,,2,,,17,
Nuelo das Lezirias,2022-01-06,,33,,,,2,,,2,
Nuelo das Lezirias,2022-01-09,,33,,,,2,,,23,
Dom Pedro,2025-06-05,,68,20.0,,,,,,68,
Dom Pedro,2025-06-14,,54,60.0,,284,,,,54,
Dom Pedro,2025-06-17,,48,55.0,,272,,,,48,
Dom Pedro,2025-06-19,,91,50.0,,302,,,,18,
Dom Pedro,2025-06-21,,67,50.0,,151,,,,67,
Dom Pedro,2025-06-22,,102,10.0,,,,,,102,
Dom Pedro,2025-06-24,,67,40.0,,151,,,,67,
Dom Pedro,2025-06-25,,36,35.0,,197,,,,36,
Dom Pedro,2025-06-26,,92,30.0,,280,,,,60,
Oboé,,04.12.2024,72,,,,,,,5,
Oboé,2024-12-05,,38,35.0,,263,8,,,38,
Oboé,2024-12-06,,42,10.0,,,8,,,42,
Oboé,2024-12-07,,33,50.0,,202,4,,,33,
Oboé,2024-12-08,,50,45.0,,242,4,,,50,
Oboé,2024-12-09,,66,50.0,,308,4,,,66,
Oboé,2024-11-26,,47,40.0,,265,4,,,47,
Oboé,2024-11-27,,48,50.0,,306,4,,,48,
Oboé,2024-11-28,,54,55.0,,211,4,,,54,
Oboé,2024-11-29,,52,,,,4,,,52,
Oboé,2024-12-30,,50,50.0,,346,4,,,50,
Opikor Cid,2024-03-29,,60,,,,6,,,19,
Opikor Cid,2024-04-01,,78,50.0,45.0,,6,,,19,
Opikor Cid,2024-04-03,,112,50.0,40.0,,6,,,94,
Oriente das Faias,2025-03-14,,63,50.0,,189,4,,,63,
Oriente das Faias,2025-03-15,,52,40.0,,219,4,,,52,
Oriente das Faias,2025-03-16,,42,35.0,,192,4,,,42,
Oriente das Faias,2025-03-17,,41,40.0,,202,4,,,41,
Oriente das Faias,2025-03-18,,54,40.0,,244,4,,,54,
Oriente das Faias,2025-03-19,,56,50.0,,241,4,,,56,
Oriente das Faias,2025-03-20,,48,45.0,,279,4,,,48,
Oriente das Faias,2025-03-21,,56,50.0,,309,4,,,56,
Oriente das Faias,2025-03-22,,44,50.0,,265,4,,,44,
Oriente das Faias,2025-03-23,,49,35.0,,242,4,,,49,
Oriente das Faias,2025-03-24,,74,60.0,,265,4,,,74,
Oriente das Faias,2025-03-25,,44,50.0,,206,4,,,44,
Oriente das Faias,2025-03-26,,52,40.0,,254,4,,,52,
Oriente das Faias,2025-03-27,,57,35.0,,198,4,,,57,
Oriente das Faias,2025-03-28,,47,,,,4,,,47,
Oriente das Faias,2025-03-29,,44,40.0,,283,4,,,44,
Pagão,2017-12-05,,54,50.0,35.0,,4,"2 | 8, 2º andar | quadrante 3",,54,
Pagão,2017-12-06,,57,50.0,35.0,236,4,"6 | 5, 1º andar | quadrante 1",,51,
Pagão,2017-12-07,,35,40.0,25.0,262,4,"6 | 5, 1º andar | quadrante 3",,29,
Pagão,2017-12-08,,36,40.0,30.0,226,4,"6 | 5, 1º andar | qudrante 3",,36,
Pagão,2017-12-09,,14,1975.0,,88,4,"6 | 5, 1º andar | gobelet",,14,
Pagão,2017-12-10,,33,50.0,40.0,370,4,"6 | 5, 1º andar | quadrante 4",,33,
Pagão,2017-12-11,,81,60.0,45.0,264,4,"6 | 5, 1º andar | quadrante 2",,81,
Pagão,2017-12-12,,39,50.0,40.0,276,4,"6 | 5, 1º andar | hexagono",,27,
Patrão,2025-05-04,,14,25.0,,,8,,,14,
Patrão,2025-05-05,,18,35.0,,,8,,,18,
Patrão,2025-05-06,,16,35.0,,,8,,,16,
Patrão,2025-05-08,,18,40.0,,,8,,,18,
Patrão,2025-05-09,,13,30.0,,,8,,,13,
Perfeito Concelhos,2025-03-05,,29,50.0,,220,8,,,29,
Perfeito Concelhos,2025-03-06,,50,50.0,,246,8,,,50,
Perfeito Concelhos,2025-03-07,,41,50.0,,148,8,,,41,
Perfeito Concelhos,2025-03-08,,26,50.0,,202,8,,,26,
Perfeito Concelhos,2025-03-09,,33,50.0,,254,8,,,33,
Perfeito Concelhos,2025-03-10,,34,30.0,,194,8,,,34,
Perfeito Concelhos,2025-03-11,,29,60.0,,291,8,,,41,
Perfeito Concelhos,2025-03-12,,49,50.0,,287,8,,,29,
Perfeito Concelhos,2025-03-13,,18,35.0,,256,8,,,49,
Perfeito Concelhos,2025-03-14,,35,50.0,,222,8,,,35,
Perfeito Concelhos,2025-03-15,,40,30.0,,288,8,,,40,
Perfeito Concelhos,2025-03-16,,29,30.0,,209,8,,,29,
Perfeito Concelhos,2025-03-17,,55,40.0,,161,8,,,55,
Perfeito Concelhos,2025-03-18,,56,40.0,,269,8,,,56,
Perfeito Concelhos,2025-03-19,,35,40.0,,300,8,,,35,
Perfeito Concelhos,2025-03-20,,44,50.0,,199,8,,,44,
Perfeito Concelhos,2025-03-21,,46,50.0,,173,8,,,46,
Perfeito Concelhos,2025-03-22,,43,25.0,,263,8,,,43,
Perfeito Concelhos,2025-03-23,,66,40.0,,253,8,,,66,
Peridoto,2025-06-14,,62,70.0,,310,4,,,62,
Peridoto,2025-06-17,,70,70.0,,288,4,,,70,
Peridoto,2025-06-18,,44,,,,4,,,44,
Peridoto,2025-06-19,,45,60.0,,286,4,,,45,
Peridoto,2025-06-20,,71,60.0,,239,4,,,71,
Peridoto,2025-06-21,,62,70.0,,273,4,,,62,
Pirata,,03.01.2023,22,30.0,20.0,256,8,"12 | 2, 2º andar | hexagono",,22,
Pirata,,04.01.2023,34,35.0,2.0,181,8,"12 | 2, 2º andar | quad 1",,34,
Pirata,,05.01.2023,34,35.0,25.0,288,8,"12 | 3, 1º andar | quad 2",,34,
Pirata,,06.01.2023,26,40.0,30.0,256,8,"3 | 4, 2º andar | quadrante 2",,26,
Pirata,2023-01-09,,10,40.0,30.0,300,8,"10 | 5, 2º andar | quad 3",,10,
Pirata,2023-01-10,,23,35.0,25.0,288,8,"6 | 7, 1º andar | quadrante 4",,23,
Pirata,2023-01-12,,10,45.0,35.0,248,8,"1 | 6, 2º andar | 3º quadrante",,10,
Pirata,2023-01-13,,32,45.0,35.0,236,8,"7 | 4, 2º andar | quadrante 3",,32,
Pirata,2023-01-14,,15,25.0,15.0,217,8,"2 | 10, 2º andar | quadrante 3",,15,
Pirata,2023-01-15,,14,35.0,25.0,233,8,"8 | 1, 1º andar | gob",,14,
Peralta dos Pinhais,,Genequino,,,,,5,,,167,
Poderoso Top,,01.04.2024,65,,,,3,,,55,
Poderoso Top,,02.04.2024,37,,,,3,,,37,
Poderoso Top,,03.04.2024,43,,,,3,,,9,
Poderoso Top,,04.04.2024,46,,,,3,,,20,
Poderoso Top,,06.04.2024,48,50.0,40.0,180,3,,,23,
Poderoso Top,,19.04.2024,69,,,,3,,,59,
Poderoso Top,,20.04.2024,64,,,,3,,,9,
Poderoso Top,,23.04.2024,30,,,,3,,,12,
Poeta Plus Thiago,,Espanha,,,,,8,,,250,
"Poeta Plus T,A",,16.01.23,23,10.0,5.0,173,,6 | 6,,23,
"Poeta Plus T,A",,17.01.23,18,5.0,,166,,,,18,
"Poeta Plus T,A",,18.01.23,29,40.0,35.0,167,,5 | 3,,29,
"Poeta Plus T,A",,19.01.23,18,5.0,,338,,10 | 2,,18,
"Poeta Plus T,A",,20.01.23,33,15.0,10.0,,,3 | 10,,33,
"Poeta Plus T,A",,21.01.23,15,5.0,,23,,3 | 3,,15,
"Poeta Plus T,A",,22.01.23,36,20.0,10.0,290,,5 | 4,,36,
"Poeta Plus T,A",,23.01.23,31,10.0,5.0,208,,3 | 9,,31,
"Poeta Plus T,A",,24.01.23,40,5.0,,300,,4 | 6,,40,
"Poeta Plus T,A",,25.01.23,43,15.0,10.0,276,,9 | 4,,43,
"Poeta Plus T,A",,26.01.23,40,1990.0,,279,,5 | 10,,40,
"Poeta Plus T,A",,27.01.23,34,25.0,20.0,300,,7 | 8,,34,
"Poeta Plus T,A",,28.01.23,17,5.0,5.0,200,,4 | 7,,17,
"Poeta Plus T,A",,29.01.23,18,30.0,20.0,259,,1 | 2,,18,
"Poeta Plus T,A",,30.01.23,31,30.0,20.0,285,,6 | 9,,31,
"Poeta Plus T,A",,31.01.23,11,,,,,3 | 7,,11,
Poeta do Convento,,epi,,,,,8,,,167,
Poison,2024-02-02,,38,25.0,20.0,,6,,,38,
Poison,2024-03-05,,56,30.0,20.0,212,6,,,56,
Poison,2024-03-09,,49,60.0,50.0,222,6,,,37,
Poison,2024-03-11,,48,45.0,40.0,276,6,,,48,
Poison,2024-03-14,,46,50.0,45.0,282,6,,,46,
Poison,2024-03-16,,37,50.0,45.0,259,6,,,37,
Poison,2024-03-18,,42,60.0,55.0,296,6,,,8,
Poison,2024-03-20,,48,50.0,45.0,173,6,,,28,
Poison,2024-03-21,,57,,,,6,,,57,
Poison,2024-03-22,,58,50.0,40.0,207,6,,,58,
Poison,2024-03-23,,61,60.0,55.0,270,6,,,55,
Poison,2024-03-24,,30,,,,6,,,30,
Perdigão,,hdlg,,,,,,,,20,
Quadrado,2025-01-16,,63,,,,,,,63,
Quadrado,2025-01-20,,48,,,,,,,48,
Quadrado,2025-01-27,,2,,,,,,,2,
Que-Idolo,2025-04-20,,45,60.0,,154,4,,,45,
Que-Idolo,2025-04-21,,58,60.0,,218,4,,,58,
Que-Idolo,2025-04-22,,38,70.0,,146,4,,,38,
Que-Idolo,2025-04-23,,62,70.0,,349,4,,,62,
Que-Idolo,2025-04-27,,52,70.0,,286,4,,,52,
Que-Idolo,2025-04-28,,59,,,,4,,,59,
Que-Idolo,2025-04-29,,26,60.0,,277,4,,,26,
Que-Idolo,2025-04-30,,22,70.0,,251,4,,,22,
Que-Idolo,2025-05-01,,45,70.0,,320,4,,,45,
Que-Idolo,2025-05-02,,58,,,,4,,,58,
Que-Idolo,2025-05-03,,64,70.0,,275,4,,,64,
Que-Idolo,2025-05-04,,52,60.0,,276,4,,,52,
Que-Idolo,2025-05-05,,59,70.0,,197,4,,,59,
Que-Idolo,2025-05-06,,48,60.0,,311,4,,,48,
Que-Idolo,2025-05-07,,40,70.0,,,4,,,40,
Que-Idolo,2025-05-08,,54,70.0,,301,4,,,54,
Que-Idolo,2025-05-09,,85,70.0,,221,4,,,85,
Queluz do Luar,,frança,381,,,,,,,310,
Queluz do Luar,,frança,832,,,,,,,81,
Queluz das Figueiras,2023-08-24,,77,50.0,40.0,225,4,,,71,
Queluz das Figueiras,2023-08-31,,52,70.0,60.0,232,4,,,52,
Queluz das Figueiras,2023-09-05,,42,70.0,60.0,350,4,,,42,
Queluz das Figueiras,2023-09-14,,43,,,,4,,,24,
Queluz das Figueiras,2023-09-19,,47,,,,4,,,25,
Queluz das Figueiras,2023-09-21,,34,75.0,65.0,224,4,,,34,
Queluz das Figueiras,2023-09-29,,58,60.0,55.0,164,4,,,58,
Queluz das Figueiras,2023-09-30,,39,70.0,60.0,142,4,,,34,
Queluz das Figueiras,2023-10-11,,42,75.0,70.0,294,4,,,42,
Queluz das Figueiras,2023-10-13,,51,70.0,60.0,205,4,,,25,
Queluz das Figueiras,2023-10-16,,47,65.0,60.0,252,4,,,35,
Queluz das Figueiras,2023-10-18,,44,,,,4,,,44,
Queluz das Figueiras,2023-10-20,,60,70.0,65.0,231,4,,,60,
Queluz das Figueiras,2023-10-23,,52,70.0,65.0,255,4,,,7,
Queluz das Figueiras,2023-10-25,,56,60.0,55.0,187,4,,,35,
Queluz das Figueiras,2023-11-30,,51,60.0,55.0,197,4,,,51,
Queluz das Figueiras,2023-11-01,,23,70.0,65.0,266,4,,,23,
Queluz das Figueiras,2023-11-09,,61,,,,4,,,53,
Quiebro das Arcas,,05.01.2025,28,60.0,,171,8,,,28,
Quiebro das Arcas,,06.01.2025,70,50.0,,132,8,,,24,
Regente,2015-05-13,,100,,,,8,"5 | 10, 2º andar | quadrante 2, 3",,74,
